Index,Steering,Speed
3456,0.044911,49.762525
3457,-0.157298,44.197713
3458,-0.013334,17.64788
3459,0.129769,48.477698
3460,-0.088745,33.336705
3461,-0.134406,45.407076
3462,0.061939,55.949575
3463,0.074795,44.937556
3464,-0.040901,41.566451
3465,0.095571,49.7141
3466,0.160119,47.801409
3467,0.027717,72.952216
3468,0.024647,70.360634
3469,-0.084332,47.565395
3470,-0.110309,38.92636
3471,-0.103429,49.28091
3472,0.1388,51.092695
3473,0.0326,52.517895
3474,-0.0668,35.669277
3475,0.090365,26.653584
3476,-0.010535,79.752601
3477,0.024197,68.31948
3478,-0.025014,80.678321
3479,0.011506,80.025896
3480,-0.006532,79.195256
3481,0.082194,37.3521
3482,-0.007693,69.427722
3483,0.096132,50.604535
3484,0.110046,36.423506
3485,-0.007436,66.356208
3486,-0.106807,40.088993
3487,-0.019878,61.033044
3488,-0.133456,47.276611
3489,0.08062,53.122282
3490,0.033618,51.489133
3491,-0.011163,83.05472
3492,0.025745,49.268673
3493,0.078789,49.250248
3494,0.037458,66.930021
3495,-0.033412,63.9405
3496,-0.025698,81.260293
3497,0.097147,40.788614
3498,-0.009894,72.04599
3499,-0.013106,53.044648
3500,0.045779,42.413732
3501,0.00108,79.793752
3502,-0.012736,72.152584
3503,-0.049491,62.302606
3504,-0.062525,50.123931
3505,-0.001705,13.061916
3506,0.01098,57.790734
3507,0.111961,48.572534
3508,-0.026599,52.534965
3509,-0.157443,40.446134
3510,-0.001498,79.195255
3511,0.067983,26.244522
3512,0.002074,79.548158
3513,0.014827,21.719046
3514,-0.010205,80.516064
3515,-0.025734,84.223731
3516,0.037036,47.104496
3517,-0.06319,16.921597
3518,-0.048905,44.045293
3519,0.177957,35.550885
3520,0.008143,13.176148
3521,0.111274,43.317064
3522,0.010918,78.043737
3523,-0.010023,64.402549
3524,0.034991,48.04394
3525,0.003776,70.942653
3526,-0.025294,52.749577
3527,0.049556,46.937572
3528,-0.167992,33.936783
3529,-0.022895,28.720862
3530,0.128587,57.355257
3531,-0.134198,41.922797
3532,0.001945,81.481043
3533,0.005287,71.983154
3534,-0.018835,43.583005
3535,0.005882,76.948657
3536,-0.152089,43.647049
3537,-0.083906,48.9058
3538,0.025611,45.390249
3539,0.037235,40.23441
3540,0.01206,76.860453
3541,-0.029182,56.82938
3542,0.146247,38.260178
3543,0.051592,48.705262
3544,0.010671,81.444187
3545,0.043901,59.450264
3546,0.007725,41.131126
3547,0.0213,50.822598
3548,0.009806,84.023102
3549,0.117249,50.394625
3550,-0.051792,50.595391
3551,-0.08634,46.057478
3552,-0.055466,66.23437
3553,-0.029541,52.449981
3554,0.000109,63.759199
3555,0.116418,50.120353
3556,0.125515,47.879943
3557,0.020749,65.454795
3558,-0.163206,36.962348
3559,0.066991,33.734164
3560,0.007855,65.531758
3561,-0.137271,33.756931
3562,0.010595,59.090227
3563,0.037517,54.876716
3564,0.014973,76.687898
3565,0.099569,50.08281
3566,0.004641,19.507262
3567,-0.02852,15.622627
3568,0.075306,50.087154
3569,-0.144348,35.917937
3570,0.020144,52.936894
3571,0.108468,39.793699
3572,-0.015677,19.507315
3573,-0.063785,53.142786
3574,-0.020295,75.051306
3575,-0.04588,51.040621
3576,-0.03011,80.858627
3577,-0.074575,34.817442
3578,0.068916,45.107409
3579,0.149135,34.724096
3580,-0.080668,44.395047
3581,0.024458,55.124923
3582,-0.053295,44.967009
3583,0.058719,41.070965
3584,-0.111383,40.075488
3585,0.016453,63.318335
3586,-0.011666,77.596492
3587,0.091761,45.892672
3588,0.013838,57.790701
3589,0.062302,39.567192
3590,-0.036236,51.743969
3591,-0.023766,70.589382
3592,-0.018698,58.841936
3593,-0.030325,24.460062
3594,0.030372,55.975386
3595,-0.198155,32.50436
3596,-0.046011,45.004019
3597,0.086674,44.641474
3598,-0.009416,80.894032
3599,0.062207,53.464566
3600,-0.080406,45.907657
3601,-0.109475,27.066881
3602,0.129544,48.855878
3603,0.125488,44.047054
3604,-0.060401,41.314192
3605,0.029912,73.435913
3606,-0.00912,62.881431
3607,0.085131,15.593769
3608,0.02598,61.532013
3609,-0.016963,83.870878
3610,-0.140437,46.511711
3611,-0.184611,42.844336
3612,0.003363,76.860342
3613,0.014073,65.211444
3614,0.11699,34.982008
3615,0.093866,47.097125
3616,-0.034107,44.520416
3617,-0.030464,64.8036
3618,-0.000527,12.072769
3619,-0.094169,46.856818
3620,0.069695,47.036851
3621,0.128873,37.239004
3622,0.100073,46.664046
3623,-0.010101,49.217841
3624,0.014778,62.793611
3625,-0.142577,33.755772
3626,-0.039461,26.674019
3627,0.00443,73.755371
3628,7.4e-05,64.32336
3629,-0.090444,35.860859
3630,-0.066422,61.22497
3631,0.000261,81.992841
3632,-0.000348,67.839266
3633,-0.105662,37.98074
3634,0.029513,75.904015
3635,-0.011981,42.689967
3636,-0.038834,53.762453
3637,-0.170073,44.327852
3638,0.082722,49.275389
3639,-0.087246,35.690364
3640,0.002288,13.999043
3641,-0.065994,59.94067
3642,-0.017798,56.829563
3643,0.05662,37.540002
3644,0.083091,42.279241
3645,-0.053417,41.668749
3646,-0.057588,58.708617
3647,0.065151,43.390341
3648,-0.033239,20.987426
3649,0.078665,46.622799
3650,-0.01833,70.721224
3651,-0.03717,24.461751
3652,-0.026118,68.631417
3653,0.143416,40.797635
3654,-0.024015,62.402498
3655,0.047559,51.337214
3656,-0.015984,82.052625
3657,-0.136734,33.139519
3658,-0.01128,76.883727
3659,0.093971,39.121986
3660,0.028018,73.415915
3661,-0.001923,76.860322
3662,0.056445,55.726673
3663,-0.013291,52.51952
3664,0.028593,23.7048
3665,0.073276,49.559812
3666,-0.045916,44.049531
3667,0.105221,37.412379
3668,0.006695,19.439794
3669,-0.001153,13.061846
3670,0.144354,44.040269
3671,0.064386,55.643955
3672,0.023228,18.721168
3673,-0.071401,43.696673
3674,-0.040036,29.980413
3675,-0.002308,81.490456
3676,-0.012702,53.445191
3677,-0.044021,60.283114
3678,0.137445,35.547026
3679,0.020831,65.587468
3680,-0.013914,71.642451
3681,0.106001,43.102935
3682,-0.088056,48.698779
3683,0.001784,78.371808
3684,0.147288,43.201609
3685,-0.036878,60.330163
3686,0.056309,53.156437
3687,0.065699,53.079751
3688,-0.037583,51.065732
3689,-0.044811,54.540221
3690,0.156483,16.364929
3691,-0.16184,46.063488
3692,-0.00399,68.988173
3693,-0.148296,30.146748
3694,-0.124717,68.389674
3695,-0.085988,25.783475
3696,0.001638,76.227026
3697,-0.037049,60.217568
3698,0.07482,41.680088
3699,0.187619,36.355848
3700,-0.124139,51.354876
3701,-0.048113,60.735255
3702,-0.000694,12.072818
3703,0.040242,44.087357
3704,0.017566,68.531838
3705,-0.024769,15.830051
3706,-0.045531,52.273729
3707,0.136066,52.28205
3708,-0.069673,43.461698
3709,0.14066,32.941389
3710,0.033963,59.876408
3711,-0.107366,48.466425
3712,-0.08857,50.822507
3713,0.08503,16.90155
3714,0.025254,51.409956
3715,-0.110192,42.905096
3716,0.008659,58.360224
3717,-0.089178,34.981539
3718,0.03319,23.545348
3719,-0.012676,73.439776
3720,-0.036606,54.297567
3721,-0.195927,46.839355
3722,0.013288,79.407464
3723,-0.027126,41.667698
3724,0.108311,44.973978
3725,0.126591,34.893393
3726,-0.162787,34.663307
3727,-0.012908,70.90662
3728,0.090004,33.47767
3729,-0.014722,55.043679
3730,-0.102427,39.564886
3731,0.001781,81.003124
3732,-0.008736,64.261506
3733,0.011254,34.511515
3734,-0.014094,68.639156
3735,0.077336,44.095688
3736,0.092741,48.635738
3737,-0.00182,67.371268
3738,0.022991,80.465654
3739,0.001882,68.387791
3740,-0.105286,46.35599
3741,-0.113737,43.849179
3742,0.021712,63.543332
3743,-0.109962,48.333636
3744,0.016499,59.376941
3745,-0.020299,75.116323
3746,0.128522,41.919772
3747,-0.002916,75.162539
3748,0.068479,49.937793
3749,-0.146189,49.470571
3750,-0.045908,71.361109
3751,-0.021423,71.544125
3752,-0.025851,69.269193
3753,-0.044819,50.03845
3754,0.014159,67.46377
3755,0.017327,83.081275
3756,-0.02148,50.503383
3757,-0.198745,26.999636
3758,-0.040878,50.829325
3759,0.043814,55.962028
3760,0.188477,33.732864
3761,-0.102394,50.123797
3762,-0.040184,48.811338
3763,0.057622,56.590804
3764,-0.05247,57.615182
3765,-0.120897,50.793681
3766,-0.032454,70.221352
3767,0.010936,65.581516
3768,0.001945,68.032682
3769,0.033789,61.156468
3770,-0.073779,54.039972
3771,0.036355,21.664536
3772,0.231669,29.40482
3773,-0.019836,13.81981
3774,-0.045895,56.053071
3775,0.058465,41.489618
3776,0.149929,16.36333
3777,-0.035146,17.161906
3778,-0.013353,16.878908
3779,0.00884,16.865454
3780,-0.163102,32.9928
3781,0.144956,26.547587
3782,-0.186842,38.17569
3783,-0.001991,79.77589
3784,-0.018403,56.199424
3785,0.106892,15.81354
3786,0.001565,69.70984
3787,0.000956,64.09706
3788,-0.162882,47.999591
3789,0.01117,69.769811
3790,0.024526,15.847809
3791,0.129574,15.813009
3792,-0.000283,72.910527
3793,0.026745,17.636406
3794,0.066509,47.120529
3795,0.034432,49.911154
3796,0.088861,15.591156
3797,0.022828,51.20663
3798,-0.019723,61.874656
3799,-0.139433,44.526541
3800,-0.023379,42.204563
3801,-0.083423,44.695412
3802,0.012398,73.410083
3803,0.079318,40.755408
3804,-0.030847,49.219401
3805,0.050451,53.982103
3806,0.057835,42.989701
3807,-0.067805,52.401431
3808,0.012721,16.272717
3809,-0.002656,72.913952
3810,-0.122902,36.284181
3811,0.083974,44.4018
3812,-0.010436,65.966449
3813,-0.02076,21.713152
3814,-0.069039,42.731253
3815,0.084105,58.069026
3816,-0.039152,24.255048
3817,0.071036,49.074147
3818,0.111855,52.574528
3819,-0.085026,45.942987
3820,0.082347,35.91684
3821,-0.063027,61.876803
3822,-0.077174,48.811166
3823,-0.098457,49.269504
3824,-0.015066,68.738177
3825,0.223682,29.932585
3826,-0.064096,55.596052
3827,0.111425,26.725792
3828,-0.061362,58.360226
3829,-0.040375,52.013479
3830,0.000248,15.767776
3831,0.013833,74.055341
3832,-0.10714,36.28104
3833,-0.027542,62.230457
3834,-0.230927,31.010603
3835,0.022923,13.819263
3836,0.126868,33.754953
3837,-0.050403,23.185176
3838,0.01011,20.669255
3839,0.026757,48.811239
3840,0.027147,55.8809
3841,0.040387,55.267235
3842,0.011681,70.684514
3843,-0.009065,64.680601
3844,-0.153621,33.920266
3845,-0.145865,35.073703
3846,0.119456,43.659468
3847,0.012618,83.082579
3848,-0.007011,79.750544
3849,0.024603,60.784864
3850,-0.002441,74.651171
3851,-0.064402,43.526029
3852,-0.034539,58.136561
3853,0.004175,73.841451
3854,-0.019114,18.349616
3855,0.047726,51.755353
3856,0.022183,66.106209
3857,0.07761,37.888568
3858,-0.070718,49.280214
3859,0.00285,14.119271
3860,-0.039872,72.913292
3861,-0.035004,15.591734
3862,-0.05487,45.632632
3863,-0.069879,39.156887
3864,0.048765,47.074992
3865,0.121839,38.424557
3866,-0.029274,69.225053
3867,0.143068,36.935502
3868,0.041983,59.763996
3869,-0.001583,13.061929
3870,-0.058325,43.336643
3871,0.075454,54.631654
3872,-0.082722,49.275389
3873,0.117383,43.19561
3874,-0.205395,33.022017
3875,0.022609,45.393323
3876,0.010231,79.022232
3877,-0.044901,46.027571
3878,-0.044258,66.931672
3879,-0.038497,49.394282
3880,-0.032316,15.590119
3881,0.044828,63.825853
3882,-0.060047,39.872833
3883,0.007387,68.989572
3884,-0.097689,37.824788
3885,0.011572,71.12376
3886,-0.082549,26.074578
3887,2.1e-05,60.971031
3888,0.15857,35.086179
3889,0.145364,36.668697
3890,-0.004422,69.782505
3891,-0.055925,24.932119
3892,0.010634,76.860508
3893,0.031736,43.869181
3894,-0.029752,20.497557
3895,-0.061021,37.337567
3896,-0.094193,49.215618
3897,0.00751,14.974637
3898,0.00166,62.876334
3899,-0.111359,36.594896
3900,0.185327,34.473552
3901,-0.017692,72.478615
3902,0.010517,68.972791
3903,0.131818,28.39606
3904,0.035124,60.782441
3905,-0.022242,56.973567
3906,0.013703,48.966818
3907,0.018783,56.251958
3908,0.061722,57.492375
3909,-0.01787,44.597229
3910,-0.011353,79.318329
3911,0.082738,49.177596
3912,0.015379,19.982319
3913,-0.058614,55.336398
3914,-0.040787,53.647039
3915,-0.005141,72.049772
3916,-0.028657,46.731693
3917,-0.060384,50.367134
3918,-0.012374,65.940025
3919,-0.034158,23.340706
3920,0.122377,43.677041
3921,0.056836,62.129358
3922,-0.047006,48.723052
3923,-0.002678,66.062341
3924,0.001215,76.9484
3925,0.042864,58.92204
3926,0.151215,34.817348
3927,-0.023102,79.875816
3928,0.043105,15.588812
3929,-0.02563,22.959448
3930,0.010937,48.966918
3931,0.019404,13.819436
3932,-0.122564,28.393778
3933,-0.169142,39.282979
3934,0.051796,43.720674
3935,-0.117298,42.641195
3936,-0.073086,52.291807
3937,-0.060746,43.584485
3938,-0.002016,76.467545
3939,-0.011348,76.860525
3940,0.061916,43.714934
3941,0.045556,51.916231
3942,-0.009806,84.023102
3943,0.045305,62.102113
3944,-0.068264,44.921686
3945,-0.17572,33.150379
3946,0.071734,48.132649
3947,-0.025023,48.044506
3948,0.058913,48.29067
3949,0.095563,38.551412
3950,-0.051801,51.824657
3951,0.035956,74.807769
3952,0.017197,15.622143
3953,0.00863,59.23731
3954,-0.049509,49.830673
3955,0.026612,71.090271
3956,-0.041489,45.168638
3957,-0.012852,79.195252
3958,0.091666,47.829378
3959,0.066411,58.055703
3960,0.023803,66.321095
3961,0.013862,67.473826
3962,-0.122076,42.129151
3963,0.019209,71.455651
3964,0.176669,33.472838
3965,-0.039801,23.164117
3966,-0.001689,15.971439
3967,-0.088643,50.123137
3968,7.5e-05,69.482357
3969,-0.022767,42.781335
3970,0.000638,82.279905
3971,-0.09034,40.757294
3972,0.013524,54.306892
3973,0.018271,63.950957
3974,0.049614,48.048472
3975,0.018908,15.622307
3976,-0.172504,34.504876
3977,-0.040966,56.212065
3978,-0.106827,33.002416
3979,0.008129,38.921613
3980,-0.009627,59.315641
3981,-0.053039,61.936457
3982,0.028774,20.974197
3983,0.05796,54.805911
3984,0.159907,34.943878
3985,-0.035162,16.088958
3986,0.018913,61.742021
3987,0.000855,74.728128
3988,0.071339,39.478838
3989,-0.002578,76.860324
3990,-0.003726,76.624374
3991,-0.049972,51.047656
3992,-0.248807,34.612476
3993,0.069418,41.669994
3994,-0.025764,59.402839
3995,-0.14407,45.033066
3996,-0.106427,36.596337
3997,-0.035549,64.681441
3998,0.008245,79.195241
3999,-0.115504,45.94163
4000,-0.113333,44.873106
4001,-0.005091,41.849276
4002,0.012418,75.086031
4003,0.077476,40.153157
4004,0.125428,38.583697
4005,-0.094483,49.107834
4006,-0.0166,17.645985
4007,0.048799,49.240197
4008,-0.006551,72.370648
4009,-0.078023,42.690844
4010,-0.017518,17.635575
4011,0.005026,69.532884
4012,0.001485,78.561353
4013,0.022793,22.618438
4014,0.011712,71.585679
4015,0.046225,48.127298
4016,-0.018111,62.963013
4017,-0.24176,29.886403
4018,-0.179407,32.291654
4019,-0.077402,51.054157
4020,0.014675,59.050988
4021,0.011096,25.717518
4022,0.112917,34.981684
4023,0.071772,45.716212
4024,0.000456,61.839641
4025,0.038435,63.892656
4026,0.028656,62.882073
4027,-0.02017,43.86901
4028,-0.116127,49.555503
4029,-0.016046,76.86029
4030,-0.104821,34.975832
4031,-0.147847,50.200407
4032,-0.013892,65.831628
4033,0.159411,47.733892
4034,0.001848,15.971463
4035,0.064319,41.996925
4036,0.137944,49.999504
4037,0.037159,59.585221
4038,0.046238,65.145346
4039,-0.12452,57.117395
4040,-0.067687,41.842102
4041,0.015778,53.044639
4042,0.063203,54.447738
4043,0.048455,39.490433
4044,-0.021176,52.534908
4045,0.012419,81.593008
4046,0.056112,57.40434
4047,0.067687,41.842102
4048,-0.071475,60.913795
4049,-0.044346,42.125666
4050,0.041106,62.375719
4051,-0.042305,42.829827
4052,-0.201055,43.677611
4053,-0.086429,43.69326
4054,0.30077,30.753308
4055,-0.009061,65.136186
4056,0.011586,59.376773
4057,-0.017157,64.680012
4058,-0.121191,30.50085
4059,-0.01265,58.488941
4060,0.128108,41.70742
4061,-0.015729,83.871089
4062,-0.084173,34.817555
4063,0.040125,34.217006
4064,-0.018083,47.635032
4065,-0.031617,74.486116
4066,0.101599,52.721229
4067,-0.066886,54.001798
4068,-0.080258,52.600363
4069,0.041911,47.469999
4070,0.001968,13.064889
4071,-0.071194,16.921884
4072,0.107338,46.114972
4073,-0.165761,38.755781
4074,0.103033,50.608033
4075,-0.000331,82.09224
4076,0.148025,16.363183
4077,0.051169,42.314351
4078,0.039776,53.982012
4079,-0.065094,56.654071
4080,0.095223,32.99184
4081,-0.031519,43.518727
4082,-0.019972,65.579663
4083,0.033935,57.820189
4084,0.077169,41.486874
4085,0.03232,49.179295
4086,0.053713,25.769761
4087,0.003269,71.183167
4088,-0.004996,65.25718
4089,0.071718,55.979716
4090,0.07792,50.595157
4091,-0.181391,27.43433
4092,0.074629,42.21633
4093,0.026995,61.991861
4094,0.015283,49.491504
4095,0.08213,43.582649
4096,0.172982,51.463588
4097,0.162198,46.31397
4098,-0.115001,28.403262
4099,0.064082,60.083238
4100,-0.054456,49.246385
4101,0.013333,71.40187
4102,-0.062102,41.561132
4103,0.065555,62.640689
4104,0.0896,49.717603
4105,-0.016904,52.415615
4106,0.026725,53.046071
4107,0.018898,60.868661
4108,-0.168647,35.13433
4109,-0.021609,53.64737
4110,-0.016035,68.294717
4111,0.158902,34.270606
4112,0.01125,29.126966
4113,-0.019133,65.819349
4114,-0.033233,42.120988
4115,0.057076,48.974728
4116,-0.055728,66.714604
4117,-0.022936,65.581266
4118,0.056803,51.797938
4119,0.044192,61.122851
4120,0.00717,80.725318
4121,0.137132,46.116311
4122,0.023053,44.576917
4123,-0.000204,67.830639
4124,0.097983,47.727449
4125,0.035709,12.465959
4126,-0.01019,63.387361
4127,0.148963,40.077692
4128,0.004748,72.691769
4129,0.006644,19.507341
4130,0.041774,64.120364
4131,-0.028309,13.44733
4132,0.068261,55.146758
4133,-0.071136,57.827571
4134,0.005009,68.296367
4135,0.064095,50.950787
4136,-0.025723,80.441594
4137,0.000345,2.499689
4138,-0.059306,40.453459
4139,0.135616,16.365895
4140,-0.151215,34.817348
4141,-0.021143,56.590338
4142,0.032985,55.498238
4143,-0.044914,46.83905
4144,-0.026028,39.466243
4145,0.024948,55.043594
4146,0.015207,17.64641
4147,0.066433,49.409346
4148,0.049189,47.211484
4149,0.058467,37.912072
4150,0.122726,38.922563
4151,-0.169305,42.858772
4152,-0.000261,81.992841
4153,0.097126,47.948721
4154,-0.006867,77.223019
4155,0.010162,83.461894
4156,-0.017565,76.691681
4157,0.105902,55.528692
4158,-0.045939,45.942445
4159,-0.011408,65.821449
4160,-0.089617,28.808609
4161,0.016646,52.750447
4162,-0.198851,37.185479
4163,0.20494,29.162241
4164,-0.018054,65.585652
4165,-0.056213,55.575301
4166,0.088311,48.668387
4167,0.034687,52.282763
4168,0.024783,81.376647
4169,-0.004669,80.896767
4170,0.207316,43.485414
4171,-0.050451,53.982103
4172,0.045284,49.83063
4173,0.081098,46.559312
4174,0.045059,49.965397
4175,0.01627,67.907577
4176,0.123693,41.667505
4177,-0.102952,31.304094
4178,0.065596,55.261648
4179,-0.038936,42.809849
4180,-0.061823,41.990586
4181,-0.134748,51.489247
4182,0.131672,45.292404
4183,-0.032262,23.164499
4184,-0.014998,63.586081
4185,-0.034187,54.150478
4186,-0.057576,26.243723
4187,-0.061727,50.054349
4188,-0.09928,31.303993
4189,0.064565,53.986878
4190,-0.009267,69.432124
4191,0.032233,55.529975
4192,-0.027547,49.091493
4193,0.021929,63.460341
4194,0.067895,57.824128
4195,0.110459,46.115089
4196,-0.010817,79.534388
4197,0.019823,83.258166
4198,-0.069332,43.289689
4199,-0.015688,64.138762
4200,0.122252,31.302785
4201,0.078164,26.236339
4202,0.091482,54.57715
4203,0.016177,65.114707
4204,0.144259,36.777831
4205,-0.060604,57.986162
4206,0.12881,49.075845
4207,-0.045541,59.781227
4208,-0.060955,40.752551
4209,-0.127812,41.057385
4210,-0.03893,58.626564
4211,-0.017753,54.304146
4212,-0.139639,45.093347
4213,-0.077965,55.35173
4214,0.063692,42.175073
4215,-0.21182,36.501207
4216,0.026299,54.684821
4217,-0.047797,41.551769
4218,0.011691,69.091812
4219,-0.000539,77.035018
4220,0.088015,37.35206
4221,0.164163,35.081999
4222,-0.106354,48.625736
4223,0.011813,73.755485
4224,0.047322,52.009722
4225,-0.035896,23.164671
4226,-0.029492,58.731721
4227,-0.06768,44.650194
4228,0.136312,44.984369
4229,0.011541,68.066438
4230,-0.073528,51.741998
4231,0.048957,46.147605
4232,0.011585,69.904383
4233,0.074399,48.477301
4234,-0.025906,49.468902
4235,-0.017245,19.700507
4236,0.066974,51.463326
4237,0.019148,60.783066
4238,-0.010921,67.240189
4239,0.116805,33.754986
4240,-0.00607,76.468548
4241,0.072901,39.893751
4242,0.116295,47.417729
4243,-0.053349,44.324374
4244,0.106425,49.904034
4245,0.050437,45.37324
4246,-0.085866,26.479779
4247,-0.010623,81.229721
4248,-0.045313,43.721557
4249,-0.001009,13.061495
4250,0.037524,26.974248
4251,0.132248,37.752175
4252,0.002724,70.702191
4253,0.036553,47.214243
4254,-0.006818,79.44315
4255,-0.0477,45.246737
4256,0.032124,51.542415
4257,0.142404,35.486101
4258,-0.108598,39.567298
4259,0.038416,61.326895
4260,0.027454,63.233385
4261,-0.1404,38.235423
4262,-0.034507,21.006215
4263,-0.060721,44.291122
4264,0.015842,79.021577
4265,-0.028478,79.25914
4266,-0.077194,58.045838
4267,-0.027609,51.637689
4268,0.002175,79.442653
4269,0.074053,56.225298
4270,-0.063055,45.852867
4271,0.010216,76.450402
4272,0.007597,60.842873
4273,-0.018783,51.78012
4274,0.035931,64.354846
4275,-0.049859,43.037392
4276,0.084338,27.762549
4277,0.073377,43.692777
4278,0.094582,48.724536
4279,-0.070973,28.840233
4280,-0.029693,44.44887
4281,-0.045714,55.587557
4282,-0.096793,48.247659
4283,0.101836,36.670136
4284,0.013535,67.217162
4285,-0.148115,43.250674
4286,0.059899,24.254669
4287,0.026173,66.065464
4288,-0.05455,39.158822
4289,0.019382,76.197136
4290,0.031572,54.755527
4291,-0.065761,40.451074
4292,-0.013899,52.936881
4293,-0.095571,49.7141
4294,-0.035809,44.162394
4295,0.017561,78.868293
4296,-0.143068,36.935502
4297,0.013409,69.436688
4298,0.106252,33.653336
4299,0.012531,60.341989
4300,0.036782,64.019056
4301,-0.011588,58.374535
4302,0.014279,77.851534
4303,-0.025453,50.700265
4304,-0.030625,65.096762
4305,0.022666,81.436815
4306,0.043101,49.280698
4307,-0.092281,50.597773
4308,0.053417,41.668749
4309,0.034562,70.053878
4310,-0.048148,59.531026
4311,0.02725,69.68194
4312,-0.048484,25.332209
4313,-0.003804,72.454963
4314,-0.015325,28.72056
4315,-0.02535,22.619876
4316,0.19418,46.112849
4317,-0.013689,49.491531
4318,0.02174,18.594323
4319,-0.128205,44.310898
4320,-0.184299,31.754425
4321,0.089514,51.994952
4322,-0.24209,31.861718
4323,0.005565,63.226734
4324,0.029093,44.597474
4325,0.065725,47.036657
4326,-0.015828,69.326723
4327,3e-05,78.38738
4328,-0.018908,15.622307
4329,-0.091839,46.942404
4330,-0.002678,79.441963
4331,-0.090517,58.173341
4332,0.091967,61.204328
4333,-0.011682,83.258426
4334,-0.134158,38.098889
4335,-0.157811,16.364275
4336,0.091452,44.629698
4337,-0.055399,58.923522
4338,-0.031678,65.998219
4339,-0.137728,16.364072
4340,-0.038343,65.150543
4341,-0.001028,62.875712
4342,0.145165,34.579596
4343,-0.086177,39.056145
4344,0.009029,67.304075
4345,-0.016974,60.227857
4346,-0.006919,81.82807
4347,0.050483,53.647681
4348,-0.012876,66.244961
4349,-0.07029,47.837614
4350,-0.047056,53.033416
4351,-0.095337,47.973519
4352,-0.132008,36.587581
4353,0.121125,37.223756
4354,-0.032439,54.596557
4355,0.069641,48.043726
4356,-0.015379,57.790689
4357,-0.035931,64.354846
4358,0.146518,44.579998
4359,0.025964,53.982909
4360,-0.101471,37.680808
4361,0.025613,23.566108
4362,0.062715,26.244119
4363,-0.073093,35.182448
4364,0.044623,50.153495
4365,0.133511,16.355625
4366,-0.065588,15.584592
4367,0.03172,58.731452
4368,-0.097494,42.682729
4369,-0.067736,44.597989
4370,-0.048421,44.191261
4371,-0.177265,35.559532
4372,0.054602,57.997675
4373,-0.082635,50.595536
4374,0.00084,82.204671
4375,0.043713,45.167894
4376,0.018087,65.978132
4377,-0.086891,51.69541
4378,-0.109243,42.123471
4379,0.006448,62.808257
4380,0.051278,52.583365
4381,-0.06669,48.633062
4382,-0.074848,61.367729
4383,-0.051346,63.273703
4384,-0.012503,76.688222
4385,0.026807,84.22065
4386,-0.021191,64.660118
4387,0.014971,81.146939
4388,0.033764,53.498485
4389,-0.091459,61.624512
4390,-0.121237,15.814159
4391,-0.10074,50.443509
4392,0.027658,61.383058
4393,-0.056636,48.128307
4394,0.018549,73.427236
4395,-0.020667,58.591893
4396,0.075679,48.129271
4397,0.010167,69.305122
4398,-0.091855,26.552121
4399,-0.062244,56.596151
4400,0.00693,78.817447
4401,0.001804,15.971394
4402,0.083426,49.910625
4403,0.011118,19.237282
4404,-0.145744,50.582478
4405,-0.15823,15.820379
4406,0.090434,49.716921
4407,0.025111,22.14791
4408,0.038586,73.397918
4409,-0.055753,53.714242
4410,-0.106984,38.424219
4411,-0.054327,59.005985
4412,0.052217,47.311248
4413,0.130659,42.849744
4414,0.067147,44.856507
4415,0.025007,53.045642
4416,0.013234,67.230298
4417,-0.045871,52.823908
4418,0.064565,46.183181
4419,-0.054826,45.056068
4420,-0.110938,40.369442
4421,-0.126768,44.002277
4422,0.053067,59.295771
4423,0.002407,82.204672
4424,0.070133,58.275005
4425,0.054001,49.500996
4426,0.014413,67.2402
4427,-0.02758,59.812235
4428,-0.008143,13.176148
4429,-0.001993,75.133913
4430,0.113652,57.863298
4431,0.021594,63.919335
4432,0.09952,55.447844
4433,-0.07709,42.139895
4434,0.050037,47.724277
4435,0.086411,48.744127
4436,-0.027196,22.597881
4437,-0.059204,55.043597
4438,0.045914,58.921436
4439,-0.095386,49.268108
4440,0.22779,45.202146
4441,-0.076732,26.724612
4442,-0.019964,57.236398
4443,-0.140992,36.139555
4444,-0.087871,57.642878
4445,-0.000302,74.728034
4446,-0.026733,81.444111
4447,-0.029194,53.647351
4448,-0.024295,40.153539
4449,-0.007371,79.220332
4450,0.003557,68.296344
4451,0.051322,49.271848
4452,0.060868,43.727095
4453,-0.125827,32.906156
4454,-0.032368,37.716276
4455,-0.015249,48.96649
4456,0.000377,82.09224
4457,0.004331,76.884068
4458,-0.059688,62.403467
4459,-0.052417,47.3577
4460,0.031711,42.201578
4461,0.0226,61.740856
4462,0.001009,13.061495
4463,0.013672,62.899521
4464,-0.180132,51.344598
4465,-0.017164,17.649324
4466,-0.004693,53.039801
4467,0.010552,64.012838
4468,0.040059,60.190151
4469,-0.006393,13.175768
4470,-0.041649,50.878503
4471,0.073358,56.266991
4472,0.02111,13.819556
4473,0.004668,40.415398
4474,0.054973,46.23151
4475,0.038416,56.677438
4476,0.03161,42.649873
4477,0.254285,32.14614
4478,0.00015,18.187869
4479,-0.086123,51.754861
4480,0.105349,43.574908
4481,0.092501,35.546118
4482,0.091967,42.899979
4483,0.065626,60.757743
4484,-0.058127,57.083356
4485,-0.049809,54.227767
4486,-0.062859,59.393349
4487,0.126259,35.566468
4488,-0.137403,38.882262
4489,0.032855,55.794104
4490,-0.04278,41.551549
